question,cluster
"Welche Bedingungen müssen erfüllt sein, damit eine Schenkung einer Unterbeteiligung an einer Innengesellschaft wirksam ist?",154
"Welche Voraussetzungen müssen erfüllt sein, damit eine ordentliche Kündigung eines Geschäftsführers einer GmbH wirksam ist?",48
"Wer ist berechtigt, eine ordentliche Kündigung eines Geschäftsführers einer GmbH zu erklären?",48
"Wie kann eine ordentliche Kündigung eines Geschäftsführers einer GmbH wirksam sein, ohne dass sie auf einem bestimmten Grund basiert?",48
Welche Rolle spielen die Motive der Gesellschafter bei der Wirksamkeit einer ordentlichen Kündigung eines Geschäftsführers einer GmbH?,48
Welche Rechtsgrundlage gilt für die Abberufung eines Geschäftsführers einer GmbH und die Kündigung seines Anstellungsvertrages?,48
"Welche Rechte hat ein Geschäftsführer einer GmbH, wenn er ordentlich gekündigt wird?",48
"Welche Voraussetzungen müssen erfüllt sein, damit ein Erfüllungsanspruch auf Renovierung in einem Mietvertrag nicht verjährt?",12
"Wer ist berechtigt, Verhandlungen über Schadensersatzansprüche zu führen, und wann beginnt die Verjährung in einem solchen Fall?",200
"Wie kann die Verjährung eines Erfüllungsanspruchs gehemmt werden, und welche Rolle spielen Verhandlungen dabei?",118
"Welche Bedeutung hat die Bereitschaft des Verpflichteten, sich auf Verhandlungen einzulassen, für die Hemmung der Verjährung?",118
Wie beeinflusst die Umwandlung eines Erfüllungsanspruchs in einen Schadensersatzanspruch die Verjährung?,45
Welche Auswirkungen hat die Verjährung des Erfüllungsanspruchs auf den Schadensersatzanspruch?,45
Welche Verantwortung trägt das Berufungsgericht bei der Überprüfung von Verjährungsfragen in einem Schadensersatzprozess?,23
"Wie kann die Verjährung eines Erfüllungsanspruchs in einem Mietvertrag unterbrochen werden, und welche Rolle spielt dabei die Aktivlegitimation?",12
"Welche Voraussetzungen müssen erfüllt sein, damit eine Verbandsstrafe nach § 12 Satz 4 der Satzung verhängt werden kann?",85
"Wer ist verpflichtet, die Fischablieferungspflicht gegenüber der Genossenschaft einzuhalten?",208
Wie ist der Unterschied zwischen einer Vertragsstrafe und einer Verbandsstrafe nach § 12 der Satzung?,85
Wann entfällt die Disziplinarstrafbefugnis des Verbandes gegenüber einem Mitglied?,85
"Welche Rechte hat ein Mitglied einer Genossenschaft, wenn es schuldhaft gegen seine Fischablieferungspflicht verstößt?",208
Welche Rolle spielt die Mitgliedschaft eines Fischers in einer Genossenschaft bei der Einhaltung der Fischablieferungspflicht?,208
Welche Rechtsgrundlage gilt für die Verhängung einer Verbandsstrafe gegen ein Mitglied einer Genossenschaft?,85
Welche Rechtsfolgen hat der Ausschluss eines Mitglieds aus einer Genossenschaft bezüglich der Verhängung einer Verbandsstrafe?,85
Welche Tatbestandsmerkmale müssen für eine Haftung nach § 823 BGB erfüllt sein?,105
Unter welchen Bedingungen kann eine Vertragsstrafe nach § 339 BGB vereinbart werden?,85
"Wer ist verpflichtet, die Kosten für eine notwendige Rechtsberatung zu tragen, wenn der Mandant ohne Verschulden in eine wirtschaftliche Notlage gerät?",64
Welche Rolle spielt die Verjährung bei Ansprüchen auf Schadensersatz nach § 195 BGB?,105
"Welche Rechtsfolge tritt ein, wenn eine Partei ohne rechtfertigenden Grund von einem Vertrag zurücktritt?",104
Wie ist die Beweislast bei Ansprüchen aus unerlaubter Handlung nach § 823 BGB geregelt?,105
"Warum kann eine Partei von einem Vertrag nicht mehr zurücktreten, wenn die andere Partei die Leistung bereits erbracht hat?",104
Welche Rechtsgrundlage gilt für die Durchsetzung von Ansprüchen aus einer Verletzung von Urheberrechten?,212
Unter welchen Voraussetzungen kann ein nachbarrechtlicher Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB geltend gemacht werden?,105
"Wer kann als mittelbare Handlungsstörerin in Anspruch genommen werden, um einen nachbarrechtlichen Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB geltend zu machen?",105
Welche Art von Beeinträchtigung kann entschädigungslos nicht mehr hingenommen werden und einen nachbarrechtlichen Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB rechtfertigen?,105
"Welche Kosten hat eine Streithelferin im Rahmen eines Rechtsstreits zu tragen, wenn sie sich zur Unterstützung einer Partei Beitritt erklärt?",27
Wie kann die Teilrechtsfähigkeit einer Wohnungseigentümergemeinschaft in Bezug auf den Beitritt einer Streithelferin berücksichtigt werden?,83
"Welche Art von Schadensursachen können im Rahmen eines Rechtsstreits alternativ ins Feld geführt werden, wenn die genauen Brandursache nicht festgestellt werden kann?",98
Welche Rolle spielt die Zurechnung des Verschuldens von Hilfspersonen nach § 278 BGB im Zusammenhang mit einem nachbarrechtlichen Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB?,42
"Welche Bedeutung hat die Tatsache, dass eine Partei nicht im Pflichtenkreis der Beklagten tätig geworden ist, für die Zurechnung von Beratungsfehlern?",99
"Welche Art von Beeinträchtigung kann entschädigungslos nicht mehr hingenommen werden und einen Unterlassungsanspruch rechtfertigen, der wiederum die Grundlage für einen nachbarrechtlichen Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB bilden kann?",105
"Welche Rechtsfolge tritt ein, wenn ein an sich gegebener Unterlassungsanspruch aus besonderen Gründen nicht geltend gemacht werden konnte und ein nachbarrechtlicher Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB in Betracht kommt?",105
"Welche Voraussetzungen müssen erfüllt sein, damit ein Berufungsurteil von Amts wegen aufgehoben und zur erneuten Verhandlung zurückverweist?",23
Welche Rolle spielt die Bezugnahme auf die tatsächlichen Feststellungen des angefochtenen Urteils in einem Berufungsurteil?,23
Welche Bedeutung hat die Wiedergabe der Berufungsanträge in einem Berufungsurteil?,23
Welche Rechtsgrundlage gilt für die Aufhebung und Zurückverweisung eines Berufungsurteils?,23
"Wer ist verpflichtet, die tatsächlichen Feststellungen des angefochtenen Urteils in einem Berufungsurteil zu berücksichtigen?",23
"Welche Rechtsfolge tritt ein, wenn ein Berufungsurteil keine ausreichende Beurteilungsgrundlage enthält?",23
Welche Rechtsgrundlage gilt für die Überprüfung von Berufungsurteilen im Revisionsverfahren?,23
Welche Rolle spielt die mündliche Verhandlung im Berufungsverfahren für die Anwendung des Zivilprozessrechts?,23
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherungsmakler eine umfassende Beratungspflicht gegenüber seinem Kunden hat?",10
"Wer ist verpflichtet, den Kunden über die Risiken eines Vertragsabschlusses aufzuklären, und unter welchen Umständen?",30
Welche Rolle spielt die Vertragsgestaltung bei der Bestimmung der Pflichten eines Versicherungsmaklers?,10
Wie kann ein Versicherungsnehmer Schadensersatz wegen mangelnder Beratung durch seinen Makler geltend machen?,10
Welche Bedeutung hat die finanzielle Leistungsfähigkeit eines Kunden für die Beratungspflicht eines Versicherungsmaklers?,10
Welche Rechtsfolgen hat die Verletzung der Beratungspflicht eines Versicherungsmaklers?,10
"Welche Bedingungen müssen erfüllt sein, damit ein Versicherungsnehmer von seinem Makler Schadensersatz wegen mangelnder Beratung verlangen kann?",10
"Welche Voraussetzungen müssen erfüllt sein, damit ein Verrichtungsgehilfe für eine rechtswidrige und schuldhafte Verletzung haftbar gemacht werden kann?",45
Welche Rolle spielt die Haftpflichtversicherung bei der Haftung für einen Schaden?,45
"Wie ist das Tatbestandsmerkmal ""gemeinsame Betriebsstätte"" nach § 106 Abs. 3 3. Alternative SGB VII eng auszulegen?",131
Unter welchen Bedingungen kann eine Haftungsbefreiung nach § 106 Abs. 3 3. Alternative SGB VII eintreten?,105
"Wer ist verpflichtet, für einen Schaden einzustehen, wenn mehrere Parteien beteiligt sind?",104
"Welche Rechte hat ein Geschädigter, wenn er durch eine rechtswidrige und schuldhafte Verletzung einen Schaden erlitten hat?",45
"Wie ist der Begriff ""gemeinsame Betriebsstätte"" nach dem Urteil des Bundesgerichtshofs vom 17. Oktober 2000 auszulegen?",179
"Welche Bedeutung hat der Begriff ""bewußtes Miteinander im Arbeitsablauf"" im Zusammenhang mit § 106 Abs. 3 3. Alternative SGB VII?",131
"Welche Auswirkungen hat es, wenn die Tätigkeiten von beteiligten Unternehmen nicht aufeinander bezogen oder miteinander verknüpft sind, im Hinblick auf § 106 Abs. 3 3. Alternative SGB VII?",131
"Wie ist der Begriff ""Zusammentreffen der Risikosphären mehrerer Betriebe"" im Zusammenhang mit § 106 Abs. 3 3. Alternative SGB VII zu verstehen?",131
"Welche Voraussetzungen müssen erfüllt sein, damit die deutschen Gerichte international zuständig sind, wenn es um unerlaubte Handlungen geht, die in einem anderen Vertragsstaat begangen wurden?",100
Was gilt als unerlaubte Handlung im Sinne des Luganer Übereinkommens?,1
"Wer ist zuständig, wenn eine unerlaubte Handlung oder eine Handlung, die einer unerlaubten Handlung gleichgestellt ist, den Gegenstand des Verfahrens bildet?",87
"Wie ist der Ort zu bestimmen, an dem das schädigende Ereignis eingetreten ist, wenn es um eine unerlaubte Handlung geht?",98
Welche Rolle spielt die Möglichkeit einer Anspruchskonkurrenz bei der Zuständigkeit der Gerichte?,9
"Wie ist die Zuständigkeit der Gerichte zu bestimmen, wenn deliktische Ansprüche mit vertraglichen konkurrieren?",9
Welche Bedeutung hat die Einwilligung des Patienten für die Haftung des Arztes?,47
"Welche Voraussetzungen müssen erfüllt sein, damit ein Sachverständigengutachten zur Begründung eines Mieterhöhungsverlangens wirksam ist?",12
"Wer ist verpflichtet, ein Sachverständigengutachten zu erstellen, um ein Mieterhöhungsverlangen zu begründen?",12
"Wie muss ein Sachverständigengutachten im Detail beschaffen sein, um die Wirksamkeit eines Mieterhöhungsverlangens zu gewährleisten?",12
Welche Rolle spielt die Besichtigung der Wohnung durch den Sachverständigen bei der Erstellung eines Gutachtens zur Begründung eines Mieterhöhungsverlangens?,12
Warum kann eine unterbliebene Besichtigung der Wohnung durch den Sachverständigen nicht automatisch zur Unwirksamkeit des Mieterhöhungsverlangens führen?,12
Welche Bedeutung hat die Differenzierung im Modernisierungsgrad im Rahmen eines Sachverständigengutachtens zur Begründung eines Mieterhöhungsverlangens?,12
"Welche Rechte hat der Mieter, wenn er der Berechtigung eines Mieterhöhungsverlangens nachgehen möchte?",12
"Welche Pflichten hat der Vermieter, wenn er ein Mieterhöhungsverlangen stellt?",12
"Welche Rechtsfolgen treten ein, wenn ein Mieterhöhungsverlangen nicht ordnungsgemäß begründet wurde?",12
"Welche Bedingungen müssen erfüllt sein, damit ein Mieterhöhungsverlangen wirksam ist?",12
"Welche Voraussetzungen müssen für die Anwendung des Widerrufsrechts nach § 495 Abs. 1 BGB n.F. oder §§ 312, 355 BGB n.F. erfüllt sein?",16
"Wer ist nach § 1 HWiG berechtigt, einen Vertrag in einer Haustürsituation zu widerrufen?",135
Wie ist Art. 229 § 9 EGBGB im Verhältnis zu Art. 229 § 5 Satz 2 EGBGB einzuordnen?,63
"Welche Rechtsfolgen hat die Anwendung von Art. 229 § 9 EGBGB auf Haustürgeschäfte, die vor dem 1. August 2002 abgeschlossen wurden?",132
Wie ist der Vorrang von Art. 229 § 9 EGBGB gegenüber Art. 229 § 5 Satz 2 EGBGB zu begründen?,63
Welche Rolle spielt die Kausalität einer Haustürsituation für die Anwendbarkeit des § 1 Abs. 1 HWiG?,135
Wie ist der enge zeitliche Zusammenhang zwischen der mündlichen Verhandlung in einer Haustürsituation und der Vertragserklärung nach § 1 Abs. 1 HWiG zu interpretieren?,135
Welche Bedeutung hat die notarielle Beurkundung eines Vertrages für die Anwendbarkeit des Widerrufsrechts nach § 1 HWiG?,1
Welche Rechtsgrundlage gilt für die Berücksichtigung von Umsatzsteuer bei der Schadensersatzleistung für ein Fahrzeug?,62
Unter welchen Bedingungen ist die Umsatzsteuer bei der Schadensersatzleistung für ein Fahrzeug zu berücksichtigen?,62
"Wer ist verpflichtet, die tatsächlich angefallene Umsatzsteuer im Rahmen der Schadensersatzleistung zu ersetzen?",62
"Welche Rolle spielt die Art der Umsatzsteuer (Regelsteuer, Differenzsteuer, keine Umsatzsteuer) bei der Schadensersatzleistung für ein Fahrzeug?",62
"Wie ist der Wiederbeschaffungswert eines Fahrzeugs im Schadensfall zu berechnen, wenn das Sachverständigengutachten lediglich einen Brutto-Wiederbeschaffungswert ausweist?",62
"Welche Rechte hat der Geschädigte bei der Schadensersatzleistung für ein Fahrzeug, wenn er ein gleichwertiges Ersatzfahrzeug beschafft hat?",62
Unter welchen Voraussetzungen kann der Geschädigte den tatsächlich aufgewendeten Betrag für die Beschaffung eines gleichwertigen Ersatzfahrzeugs ersetzt verlangen?,62
Wie ist der Schadensersatz im Falle eines wirtschaftlichen Totalschadens eines Fahrzeugs zu berechnen?,62
Welche Rechtsfolgen hat die Neuregelung des § 249 Abs. 2 Satz 2 BGB für die Schadensersatzleistung im Falle einer Beschädigung von Sachen?,105
"Wie ist die Umsatzsteuer im Rahmen der Schadensersatzleistung für ein Fahrzeug zu behandeln, wenn der Geschädigte ein völlig gleichartiges und gleichwertiges Fahrzeug entweder differenzbesteuert oder von Privat ohne Umsatzsteuer erwirbt?",62
"Welche Voraussetzungen müssen erfüllt sein, damit die internationale Zuständigkeit deutscher Gerichte nach Art. 5 Nr. 3 LugÜ gegeben ist?",100
"Wer ist verpflichtet, die gebotene Aufklärung im Zusammenhang mit dem Verkauf von Aktien sicherzustellen?",90
Welche Rolle spielt der Prospekt im Hinblick auf die Aufklärung der Anleger bei einem hochspekulativen Geschäft?,90
Wie kann eine vorsätzliche sittenwidrige Schädigung im Zusammenhang mit dem Verkauf von Aktien vorliegen?,90
Welche Rechtsgrundlage gilt für die Haftung des Beklagten zu 2 im Zusammenhang mit der Oberaufsicht über die mit der Geschäftsführung betrauten Personen?,9
Welche Bedeutung hat die Rüge der örtlichen Zuständigkeit in der mündlichen Verhandlung vor dem Landgericht?,23
"Wie kann ein Geschäftsmodell als ""Schwindelunternehmen"" eingestuft werden, das auf Täuschung und Schädigung der Kunden angelegt ist?",155
"Welche Umstände können darauf hindeuten, dass das Geschäfts- und Vertriebsmodell der Gesellschaft auf eine sittenwidrige Schädigung und Täuschung der Anleger angelegt war?",155
Welche Formvorschriften müssen für die Vereinbarung von Wahlleistungen im Krankenhaus gem. § 22 Abs. 2 Satz 1 1. Halbsatz der BPflV eingehalten werden?,114
"Unter welchen Voraussetzungen kann ein Arzt keine Vergütung für Wahlleistungen verlangen, wenn die Wahlleistungsvereinbarung nichtig ist?",47
"Wer ist aktivlegitimiert, einen Rückforderungsanspruch geltend zu machen, wenn der Patient verstorben ist?",152
Wie kann der Kondiktionsausschluß des § 814 BGB im Zusammenhang mit der Rückforderung von Zahlungen für unwirksame Wahlleistungen geprüft werden?,184
"Wann kann eine Versicherung den Rückzahlungsanspruch auf die Unwirksamkeit einer Wahlleistungsvereinbarung stützen, ohne treuwidrig zu handeln?",10
Welche Rolle spielt die Kenntnis des Versicherungsnehmers oder des Versicherers bei der Anwendung des § 814 BGB?,10
"Wie kann eine Versicherung die Einstandspflicht für eine Arztrechnung prüfen, ohne die Wirksamkeit der Wahlleistungsvereinbarung zu übersehen?",10
Welche Bedeutung hat die Unterschrift eines Vertreters des Krankenhauses für die Wirksamkeit einer Wahlleistungsvereinbarung?,114
Welche Rechtsfolgen hat die Nichtigkeit einer Wahlleistungsvereinbarung für den Vergütungsanspruch des behandelnden Arztes?,47
"Wie kann eine Versicherung die Wirksamkeit einer Wahlleistungsvereinbarung überprüfen, um ihre Einstandspflicht zu klären?",10
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kabelnetzbetreiber die Signaldurchleitung durch das Netz eines anderen Betreibers verbieten kann?",172
"Wer ist verpflichtet, eine angemessene Entschädigung zu zahlen, wenn ein Kabelnetzbetreiber die Duldung der Signaldurchleitung durch sein Netz gewährt?",172
Wie kann ein Kabelnetzbetreiber die Durchleitung unerwünschter Signale durch sein Netz verhindern?,172
