Question,ClusterLabel,MergedCluster
Wie kann eine Verpflichtung des Frachtführers zur Verladung des Transportgutes auch ohne ausdrückliche Vereinbarung entstehen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Praxis der Parteien bei der Auslegung von Verträgen und der Bestimmung der Verpflichtungen der Vertragsparteien?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Auswirkungen hat es, wenn eine Partei in einem Vertrag nicht die ihr obliegenden Verpflichtungen erfüllt?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolgen treten ein, wenn eine Partei ohne berechtigten Grund ihre vertraglichen Verpflichtungen nicht erfüllt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Art der zu befördernden Güter bei der Bestimmung der Verpflichtungen der Vertragsparteien im Rahmen eines Frachtvertrags?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann eine Partei ihre Verpflichtungen im Rahmen eines Vertrages nachweisen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Kommunikation und das Einvernehmen zwischen den Vertragsparteien bei der Bestimmung der Verpflichtungen im Rahmen eines Vertrages?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedingungen müssen erfüllt sein, damit ein Makler eine Courtage für die Vermittlung einer Wohnung verlangen kann?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, eine Courtage zu zahlen, wenn ein Makler lediglich einen Kontakt zu einer Wohnung herstellt, ohne weitere Vermittlungstätigkeit?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die unmittelbare Anwesenheit des Maklers beim Vertragsabschluss für den Courtageanspruch?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Courtagepflicht des Auftraggebers im Rahmen eines Maklervertrages?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Makler seine Courtagepflicht geltend machen, wenn er nicht beim Vertragsabschluss anwesend ist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Makler, wenn er Kontakte zu Wohnungsunternehmen und Wohnungseigentümern herstellt, aber der Auftraggeber den Mietvertrag alleine abschließt?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Unterbeteiligung an einer Innengesellschaft als Schenkung gilt?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den Hauptbeteiligten in einer Innengesellschaft zu unterrichten und anzuhören, bevor er bestimmte Handlungen vornimmt?","erfüllt, müssen, rolle, spielt, wer",0
Wie wird eine Schenkung einer Unterbeteiligung an einer Innengesellschaft vollzogen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Unterbeteiligter an einer Innengesellschaft, wenn ihm mitgliedschaftliche Rechte eingeräumt werden?","erfüllt, müssen, rolle, spielt, wer",0
Warum ist die Schenkung einer Unterbeteiligung an einer Innengesellschaft mit dem Abschluss des Gesellschaftsvertrages vollzogen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Feststellung des Bestehens eines Rechtsverhältnisses im Sinne von § 256 Abs. 1 ZPO?,"erfüllt, müssen, rolle, spielt, wer",0
Wer kann die Feststellung des Bestehens eines Rechtsverhältnisses im Sinne von § 256 Abs. 1 ZPO beantragen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die notarielle Beurkundung bei der Schenkung einer Unterbeteiligung an einer Innengesellschaft?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn eine Schenkung einer Unterbeteiligung an einer Innengesellschaft mit dem Abschluss des Gesellschaftsvertrages vollzogen wird?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedingungen müssen erfüllt sein, damit eine Schenkung einer Unterbeteiligung an einer Innengesellschaft wirksam ist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine ordentliche Kündigung eines Geschäftsführers einer GmbH wirksam ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist berechtigt, eine ordentliche Kündigung eines Geschäftsführers einer GmbH zu erklären?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann eine ordentliche Kündigung eines Geschäftsführers einer GmbH wirksam sein, ohne dass sie auf einem bestimmten Grund basiert?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielen die Motive der Gesellschafter bei der Wirksamkeit einer ordentlichen Kündigung eines Geschäftsführers einer GmbH?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Abberufung eines Geschäftsführers einer GmbH und die Kündigung seines Anstellungsvertrages?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Geschäftsführer einer GmbH, wenn er ordentlich gekündigt wird?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Erfüllungsanspruch auf Renovierung in einem Mietvertrag nicht verjährt?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist berechtigt, Verhandlungen über Schadensersatzansprüche zu führen, und wann beginnt die Verjährung in einem solchen Fall?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann die Verjährung eines Erfüllungsanspruchs gehemmt werden, und welche Rolle spielen Verhandlungen dabei?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedeutung hat die Bereitschaft des Verpflichteten, sich auf Verhandlungen einzulassen, für die Hemmung der Verjährung?","erfüllt, müssen, rolle, spielt, wer",0
Wie beeinflusst die Umwandlung eines Erfüllungsanspruchs in einen Schadensersatzanspruch die Verjährung?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Auswirkungen hat die Verjährung des Erfüllungsanspruchs auf den Schadensersatzanspruch?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Verantwortung trägt das Berufungsgericht bei der Überprüfung von Verjährungsfragen in einem Schadensersatzprozess?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann die Verjährung eines Erfüllungsanspruchs in einem Mietvertrag unterbrochen werden, und welche Rolle spielt dabei die Aktivlegitimation?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Verbandsstrafe nach § 12 Satz 4 der Satzung verhängt werden kann?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Fischablieferungspflicht gegenüber der Genossenschaft einzuhalten?","erfüllt, müssen, rolle, spielt, wer",0
Wie ist der Unterschied zwischen einer Vertragsstrafe und einer Verbandsstrafe nach § 12 der Satzung?,"erfüllt, müssen, rolle, spielt, wer",0
Wann entfällt die Disziplinarstrafbefugnis des Verbandes gegenüber einem Mitglied?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Mitglied einer Genossenschaft, wenn es schuldhaft gegen seine Fischablieferungspflicht verstößt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Mitgliedschaft eines Fischers in einer Genossenschaft bei der Einhaltung der Fischablieferungspflicht?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Verhängung einer Verbandsstrafe gegen ein Mitglied einer Genossenschaft?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsfolgen hat der Ausschluss eines Mitglieds aus einer Genossenschaft bezüglich der Verhängung einer Verbandsstrafe?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Tatbestandsmerkmale müssen für eine Haftung nach § 823 BGB erfüllt sein?,"erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Bedingungen kann eine Vertragsstrafe nach § 339 BGB vereinbart werden?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Kosten für eine notwendige Rechtsberatung zu tragen, wenn der Mandant ohne Verschulden in eine wirtschaftliche Notlage gerät?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Verjährung bei Ansprüchen auf Schadensersatz nach § 195 BGB?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn eine Partei ohne rechtfertigenden Grund von einem Vertrag zurücktritt?","erfüllt, müssen, rolle, spielt, wer",0
Wie ist die Beweislast bei Ansprüchen aus unerlaubter Handlung nach § 823 BGB geregelt?,"erfüllt, müssen, rolle, spielt, wer",0
"Warum kann eine Partei von einem Vertrag nicht mehr zurücktreten, wenn die andere Partei die Leistung bereits erbracht hat?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Durchsetzung von Ansprüchen aus einer Verletzung von Urheberrechten?,"erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Voraussetzungen kann ein nachbarrechtlicher Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB geltend gemacht werden?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer kann als mittelbare Handlungsstörerin in Anspruch genommen werden, um einen nachbarrechtlichen Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB geltend zu machen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Art von Beeinträchtigung kann entschädigungslos nicht mehr hingenommen werden und einen nachbarrechtlichen Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB rechtfertigen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Kosten hat eine Streithelferin im Rahmen eines Rechtsstreits zu tragen, wenn sie sich zur Unterstützung einer Partei Beitritt erklärt?","erfüllt, müssen, rolle, spielt, wer",0
Wie kann die Teilrechtsfähigkeit einer Wohnungseigentümergemeinschaft in Bezug auf den Beitritt einer Streithelferin berücksichtigt werden?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Art von Schadensursachen können im Rahmen eines Rechtsstreits alternativ ins Feld geführt werden, wenn die genauen Brandursache nicht festgestellt werden kann?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Zurechnung des Verschuldens von Hilfspersonen nach § 278 BGB im Zusammenhang mit einem nachbarrechtlichen Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedeutung hat die Tatsache, dass eine Partei nicht im Pflichtenkreis der Beklagten tätig geworden ist, für die Zurechnung von Beratungsfehlern?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Art von Beeinträchtigung kann entschädigungslos nicht mehr hingenommen werden und einen Unterlassungsanspruch rechtfertigen, der wiederum die Grundlage für einen nachbarrechtlichen Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB bilden kann?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn ein an sich gegebener Unterlassungsanspruch aus besonderen Gründen nicht geltend gemacht werden konnte und ein nachbarrechtlicher Ausgleichsanspruch entsprechend § 906 Abs. 2 Satz 2 BGB in Betracht kommt?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Berufungsurteil von Amts wegen aufgehoben und zur erneuten Verhandlung zurückverweist?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Bezugnahme auf die tatsächlichen Feststellungen des angefochtenen Urteils in einem Berufungsurteil?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Wiedergabe der Berufungsanträge in einem Berufungsurteil?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Aufhebung und Zurückverweisung eines Berufungsurteils?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die tatsächlichen Feststellungen des angefochtenen Urteils in einem Berufungsurteil zu berücksichtigen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn ein Berufungsurteil keine ausreichende Beurteilungsgrundlage enthält?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Überprüfung von Berufungsurteilen im Revisionsverfahren?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die mündliche Verhandlung im Berufungsverfahren für die Anwendung des Zivilprozessrechts?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherungsmakler eine umfassende Beratungspflicht gegenüber seinem Kunden hat?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den Kunden über die Risiken eines Vertragsabschlusses aufzuklären, und unter welchen Umständen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Vertragsgestaltung bei der Bestimmung der Pflichten eines Versicherungsmaklers?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann ein Versicherungsnehmer Schadensersatz wegen mangelnder Beratung durch seinen Makler geltend machen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die finanzielle Leistungsfähigkeit eines Kunden für die Beratungspflicht eines Versicherungsmaklers?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsfolgen hat die Verletzung der Beratungspflicht eines Versicherungsmaklers?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedingungen müssen erfüllt sein, damit ein Versicherungsnehmer von seinem Makler Schadensersatz wegen mangelnder Beratung verlangen kann?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Verrichtungsgehilfe für eine rechtswidrige und schuldhafte Verletzung haftbar gemacht werden kann?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Haftpflichtversicherung bei der Haftung für einen Schaden?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist das Tatbestandsmerkmal ""gemeinsame Betriebsstätte"" nach § 106 Abs. 3 3. Alternative SGB VII eng auszulegen?","erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Bedingungen kann eine Haftungsbefreiung nach § 106 Abs. 3 3. Alternative SGB VII eintreten?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, für einen Schaden einzustehen, wenn mehrere Parteien beteiligt sind?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Geschädigter, wenn er durch eine rechtswidrige und schuldhafte Verletzung einen Schaden erlitten hat?","erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Begriff ""gemeinsame Betriebsstätte"" nach dem Urteil des Bundesgerichtshofs vom 17. Oktober 2000 auszulegen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedeutung hat der Begriff ""bewußtes Miteinander im Arbeitsablauf"" im Zusammenhang mit § 106 Abs. 3 3. Alternative SGB VII?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Auswirkungen hat es, wenn die Tätigkeiten von beteiligten Unternehmen nicht aufeinander bezogen oder miteinander verknüpft sind, im Hinblick auf § 106 Abs. 3 3. Alternative SGB VII?","erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Begriff ""Zusammentreffen der Risikosphären mehrerer Betriebe"" im Zusammenhang mit § 106 Abs. 3 3. Alternative SGB VII zu verstehen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit die deutschen Gerichte international zuständig sind, wenn es um unerlaubte Handlungen geht, die in einem anderen Vertragsstaat begangen wurden?","erfüllt, müssen, rolle, spielt, wer",0
Was gilt als unerlaubte Handlung im Sinne des Luganer Übereinkommens?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist zuständig, wenn eine unerlaubte Handlung oder eine Handlung, die einer unerlaubten Handlung gleichgestellt ist, den Gegenstand des Verfahrens bildet?","erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Ort zu bestimmen, an dem das schädigende Ereignis eingetreten ist, wenn es um eine unerlaubte Handlung geht?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Möglichkeit einer Anspruchskonkurrenz bei der Zuständigkeit der Gerichte?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist die Zuständigkeit der Gerichte zu bestimmen, wenn deliktische Ansprüche mit vertraglichen konkurrieren?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Einwilligung des Patienten für die Haftung des Arztes?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Sachverständigengutachten zur Begründung eines Mieterhöhungsverlangens wirksam ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, ein Sachverständigengutachten zu erstellen, um ein Mieterhöhungsverlangen zu begründen?","erfüllt, müssen, rolle, spielt, wer",0
"Wie muss ein Sachverständigengutachten im Detail beschaffen sein, um die Wirksamkeit eines Mieterhöhungsverlangens zu gewährleisten?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Besichtigung der Wohnung durch den Sachverständigen bei der Erstellung eines Gutachtens zur Begründung eines Mieterhöhungsverlangens?,"erfüllt, müssen, rolle, spielt, wer",0
Warum kann eine unterbliebene Besichtigung der Wohnung durch den Sachverständigen nicht automatisch zur Unwirksamkeit des Mieterhöhungsverlangens führen?,"erfüllt, müssen, rolle, spielt, wer",0
