question,cluster
"Welche Rolle spielt die Art der Umsatzsteuer (Regelsteuer, Differenzsteuer, keine Umsatzsteuer) bei der Schadensersatzleistung für ein Fahrzeug?",96
"Wie ist der Wiederbeschaffungswert eines Fahrzeugs im Schadensfall zu berechnen, wenn das Sachverständigengutachten lediglich einen Brutto-Wiederbeschaffungswert ausweist?",11
"Welche Rechte hat der Geschädigte bei der Schadensersatzleistung für ein Fahrzeug, wenn er ein gleichwertiges Ersatzfahrzeug beschafft hat?",11
Unter welchen Voraussetzungen kann der Geschädigte den tatsächlich aufgewendeten Betrag für die Beschaffung eines gleichwertigen Ersatzfahrzeugs ersetzt verlangen?,204
Wie ist der Schadensersatz im Falle eines wirtschaftlichen Totalschadens eines Fahrzeugs zu berechnen?,45
Welche Rechtsfolgen hat die Neuregelung des § 249 Abs. 2 Satz 2 BGB für die Schadensersatzleistung im Falle einer Beschädigung von Sachen?,74
"Wie ist die Umsatzsteuer im Rahmen der Schadensersatzleistung für ein Fahrzeug zu behandeln, wenn der Geschädigte ein völlig gleichartiges und gleichwertiges Fahrzeug entweder differenzbesteuert oder von Privat ohne Umsatzsteuer erwirbt?",11
"Welche Voraussetzungen müssen erfüllt sein, damit die internationale Zuständigkeit deutscher Gerichte nach Art. 5 Nr. 3 LugÜ gegeben ist?",74
"Wer ist verpflichtet, die gebotene Aufklärung im Zusammenhang mit dem Verkauf von Aktien sicherzustellen?",40
Welche Rolle spielt der Prospekt im Hinblick auf die Aufklärung der Anleger bei einem hochspekulativen Geschäft?,5
Wie kann eine vorsätzliche sittenwidrige Schädigung im Zusammenhang mit dem Verkauf von Aktien vorliegen?,150
Welche Rechtsgrundlage gilt für die Haftung des Beklagten zu 2 im Zusammenhang mit der Oberaufsicht über die mit der Geschäftsführung betrauten Personen?,17
Welche Bedeutung hat die Rüge der örtlichen Zuständigkeit in der mündlichen Verhandlung vor dem Landgericht?,152
"Wie kann ein Geschäftsmodell als ""Schwindelunternehmen"" eingestuft werden, das auf Täuschung und Schädigung der Kunden angelegt ist?",185
"Welche Umstände können darauf hindeuten, dass das Geschäfts- und Vertriebsmodell der Gesellschaft auf eine sittenwidrige Schädigung und Täuschung der Anleger angelegt war?",185
Welche Formvorschriften müssen für die Vereinbarung von Wahlleistungen im Krankenhaus gem. § 22 Abs. 2 Satz 1 1. Halbsatz der BPflV eingehalten werden?,3
"Unter welchen Voraussetzungen kann ein Arzt keine Vergütung für Wahlleistungen verlangen, wenn die Wahlleistungsvereinbarung nichtig ist?",9
"Wer ist aktivlegitimiert, einen Rückforderungsanspruch geltend zu machen, wenn der Patient verstorben ist?",91
Wie kann der Kondiktionsausschluß des § 814 BGB im Zusammenhang mit der Rückforderung von Zahlungen für unwirksame Wahlleistungen geprüft werden?,110
"Wann kann eine Versicherung den Rückzahlungsanspruch auf die Unwirksamkeit einer Wahlleistungsvereinbarung stützen, ohne treuwidrig zu handeln?",11
Welche Rolle spielt die Kenntnis des Versicherungsnehmers oder des Versicherers bei der Anwendung des § 814 BGB?,103
"Wie kann eine Versicherung die Einstandspflicht für eine Arztrechnung prüfen, ohne die Wirksamkeit der Wahlleistungsvereinbarung zu übersehen?",40
Welche Bedeutung hat die Unterschrift eines Vertreters des Krankenhauses für die Wirksamkeit einer Wahlleistungsvereinbarung?,12
Welche Rechtsfolgen hat die Nichtigkeit einer Wahlleistungsvereinbarung für den Vergütungsanspruch des behandelnden Arztes?,17
"Wie kann eine Versicherung die Wirksamkeit einer Wahlleistungsvereinbarung überprüfen, um ihre Einstandspflicht zu klären?",40
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kabelnetzbetreiber die Signaldurchleitung durch das Netz eines anderen Betreibers verbieten kann?",201
"Wer ist verpflichtet, eine angemessene Entschädigung zu zahlen, wenn ein Kabelnetzbetreiber die Duldung der Signaldurchleitung durch sein Netz gewährt?",201
Wie kann ein Kabelnetzbetreiber die Durchleitung unerwünschter Signale durch sein Netz verhindern?,193
"Welche Rechtsgrundlage gilt für den Fall, dass ein Kabelnetzbetreiber das Netz eines anderen Betreibers gewerblich nutzt, ohne dessen Einverständnis?",201
"Wer hat das Recht, die gewerbliche Nutzung seines Kabelnetzes durch einen Dritten zu verbieten?",201
Welche Rolle spielt die Bandbreite des Kabelnetzes bei der Signaldurchleitung durch das Netz eines anderen Betreibers?,136
"Wie kann ein Kabelnetzbetreiber sicherstellen, dass nur autorisierte Signale durch sein Netz geleitet werden?",201
"Welche Rechtsfolgen hat es, wenn ein Kabelnetzbetreiber unerlaubt Signale durch das Netz eines anderen Betreibers leitet?",201
"Welche Voraussetzungen müssen erfüllt sein, damit ein Prospektmangel ursächlich für eine Anlageentscheidung ist?",104
Wer trägt die Verantwortung für die Richtigkeit der Angaben in einem Prospekt?,21
Welche Rolle spielt die quotale Haftung bei der Beurteilung eines Prospektfehlers?,5
Wie kann ein Gericht die Ursächlichkeit eines Prospektfehlers für eine Anlageentscheidung feststellen?,95
Welche Bedeutung hat die Substanziierung des Vortrags eines Klägers im Zusammenhang mit einem Prospektfehler?,112
"Welche Rechtsfolge tritt ein, wenn ein Prospektmangel ursächlich für eine Anlageentscheidung ist?",104
Welche Rolle spielt die Risikobereitschaft eines Anlegers bei der Beurteilung eines Prospektfehlers?,5
Welche Bedeutung hat die Vernehmung des Klägers im Rahmen der Beweisaufnahme für die Entscheidung über die Ursächlichkeit eines Prospektfehlers?,152
"Welche Bedingungen müssen erfüllt sein, damit eine Annullierung eines Flugs im Sinne der Verordnung vorliegt?",24
"Wer ist verpflichtet, Passagieren bei einer Annullierung bestimmte Rechte zu gewähren?",23
"Wie kann ein Luftfahrtunternehmen eine Annullierung vermeiden, wenn es einen technischen Mangel erkennt?",33
Warum kann eine Umbuchung nicht automatisch als Annullierung betrachtet werden?,169
Welche Rolle spielt die Absicht des Luftfahrtunternehmens bei der Feststellung einer Annullierung?,12
Welche Rechtsfolgen hat eine Annullierung im Vergleich zu einer Verspätung?,31
"Wer ist für die Entscheidung über eine Annullierung oder Verspätung zuständig, wenn die Tatsachenlage unklar ist?",82
"Wer ist verpflichtet, die Kosten für eine notwendige Aufklärung nach § 129 BGB zu tragen?",105
Welche Rolle spielt die Schriftform bei der Vereinbarung eines Vertrages nach § 126 BGB?,12
"Welche Rechtsfolge tritt ein, wenn eine Partei eine Vereinbarung nach § 134 BGB nicht einhält?",104
Welche Voraussetzungen müssen für eine Anfechtung nach § 142 BGB erfüllt sein?,61
Welche Rechtsgrundlage gilt für die Geltendmachung eines Schadensersatzanspruchs nach § 280 BGB?,103
"Welche Bedingungen müssen erfüllt sein, damit ein Kündigungsgrund nach § 626 BGB vorliegt?",46
Wie ist die Beweislast bei einem Anspruch nach § 812 BGB geregelt?,51
Warum kann eine Vereinbarung nach § 226 BGB nichtig sein?,51
Welche Art der Schadensabrechnung kann ein Geschädigter nach § 249 Abs. 2 Satz 1 BGB wählen?,74
Welche Kosten sind bei einer fiktiven Schadensabrechnung nach § 249 Abs. 2 Satz 1 BGB ersatzfähig?,74
Unter welchen Bedingungen ist eine Kombination von fiktiver und konkreter Schadensabrechnung nach § 249 Abs. 2 Satz 1 BGB unzulässig?,74
"Wer trägt die Kosten für eine Reparaturbestätigung, wenn der Geschädigte sein Fahrzeug in Eigenregie repariert?",105
"Welche Rechtsfolge tritt ein, wenn der Geschädigte durch die Wahl der fiktiven Schadensabrechnung dem Schädiger Umsatzsteuer erspart?",11
Welche Rolle spielt eine Reparaturbestätigung im Rahmen der Abrechnung eines zusätzlichen Nutzungsausfallschadens?,5
"Welche Rechte hat der Geschädigte, wenn er eine fiktive Schadensabrechnung gewählt hat, aber später einen Nachweis der ordnungsgemäßen Reparatur benötigt?",11
"Welche Pflichten hat der Geschädigte, wenn er sich für eine konkrete Schadensabrechnung entscheidet?",11
"Welche Rechtsfolge tritt ein, wenn eine Partei ohne wichtigen Grund von einem Vertrag nach § 314 BGB zurücktritt?",104
"Welche Rechtsgrundlage gilt für die Haftung eines Dritten, der in Ausführung eines Auftrags handelt?",10
"Welche Voraussetzungen müssen erfüllt sein, damit eine Partei von einem Vertrag nach § 323 BGB zurücktreten kann?",46
Welche Rechtsfolgen hat eine Verletzung des Allgemeinen Persönlichkeitsrechts nach § 823 Abs. 1 BGB?,74
"Welche Bedingungen müssen erfüllt sein, damit eine Partei in einem Zivilprozess die Kosten des Verfahrens erstattet bekommt?",24
"Wer ist verpflichtet, die Kosten für eine notwendige Rechtsberatung zu tragen, wenn der Mandant nicht Vertragspartner ist?",105
"Wie kann ein Mieter seine Mietzahlungen einstellen, wenn der Vermieter seine vertraglichen Pflichten verletzt?",10
Welche Rechtsgrundlage gilt für die Geltendmachung von Ansprüchen aus einer unerlaubten Handlung?,17
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kunde von einem Reiseveranstalter Schadensersatz wegen Nichterfüllung des Vertrages verlangen kann?",24
"Welche Rechte hat ein Erbe, wenn er die Erbschaft ausschlagen möchte?",10
"Welche Rechtsfolge tritt ein, wenn ein Arbeitnehmer ohne wichtigen Grund das Arbeitsverhältnis kündigt?",104
Welche Bedeutung hat die Schriftform bei der Vereinbarung von bestimmten Verträgen?,12
Welche Rechtsgrundlage gilt für die Beweislast bei der Geltendmachung von Ansprüchen aus einem Werkvertrag?,17
"Welche Voraussetzungen müssen erfüllt sein, damit ein Selbständiger weiterhin versicherungspflichtig ist, wenn er sein berufliches Tätigkeitsfeld wechselt?",62
"Wer ist verpflichtet, den Nachweis der Versicherungsfähigkeit zu erbringen, wenn diese in Frage gestellt wird?",11
"Wie lange muss ein Selbständiger seine neue Tätigkeit ausüben, um weiterhin versicherungspflichtig zu bleiben, wenn er sein berufliches Tätigkeitsfeld wechselt?",62
"Welche Rolle spielt die Ernsthaftigkeit der Bemühungen eines Selbständigen, nach einer Arbeitsunfähigkeit wieder in seinen Beruf zurückzukehren, bezüglich seiner Versicherungsfähigkeit?",62
Was gilt als regelmäßige Einkünfte für einen selbständigen Berufstätigen im Sinne einer Versicherungsfähigkeit?,189
"Wer ist berechtigt, eine Mediationstätigkeit auszuüben, und wie beeinflusst dies die Versicherungsfähigkeit eines Selbständigen?",91
Welche Bedeutung hat die Mitgliedschaft in einem Anwaltsverein und der Wohnsitz in der Bundesrepublik Deutschland für die Versicherungsfähigkeit eines Selbständigen?,42
"Wie kann ein Versicherungsnehmer beweisen, dass er nach wie vor versicherungspflichtig ist, wenn der Versicherer seine Versicherungsfähigkeit in Frage stellt?",11
"Wer kann den Widerruf eines Prozessvergleichs wirksam erklären, wenn keine abweichende Vereinbarung getroffen wurde?",11
"Welche Voraussetzungen müssen erfüllt sein, damit ein Prozessvergleich widerrufen werden kann?",24
Wie ist der Widerruf eines Prozessvergleichs unter dem Aspekt des materiellen Rechts und des Prozessrechts zu betrachten?,195
"Welche Rolle spielt das Gericht bei der Entgegennahme von Prozesshandlungen, einschließlich ihres Widerrufs?",22
"Warum ist es wichtig, dass auch nicht anwaltlich vertretene Parteien den Widerruf eines Prozessvergleichs erreichen können?",40
Welche Bedeutung hat die Neuregelung des § 278 Abs. 6 ZPO für die Auslegung des Widerrufs eines Prozessvergleichs?,74
"Welche Gründe sprechen dafür, dass eine Empfangszuständigkeit für Widerrufserklärungen sowohl bei Gericht als auch bei der anderen Vergleichspartei zu bejahen ist?",22
Welche Rechtsnatur hat ein Prozessvergleich und wie wirkt sich dies auf die Bestimmung des Widerrufsadressaten aus?,43
"Welche Voraussetzungen müssen erfüllt sein, damit ein Pauschalpreisvertrag als gekündigt gilt?",24
"Wer ist verpflichtet, die erbrachten Leistungen im Fall eines gekündigten Pauschalpreisvertrags darzulegen und von dem nicht ausgeführten Teil abzugrenzen?",105
"Wie ist die Vergütung für die erbrachten Leistungen im Fall eines gekündigten Pauschalpreisvertrags zu berechnen, wenn lediglich noch ganz geringfügige Leistungen ausstehen?",105
"Welche Verpflichtung hat der Auftragnehmer, wenn er den vereinbarten Pauschalpreis nicht einhalten kann?",10
Welche Rolle spielt die Einigkeit der Parteien bei der Änderung des Leistungsumfangs in einem Pauschalpreisvertrag?,12
Welche Rechtsgrundlage gilt für die Abrechnung von Teilleistungen bei einem gekündigten Pauschalpreisvertrag?,17
"Welche Verpflichtung hat das Berufungsgericht, wenn es eine Entscheidung aufhebt und die Sache zur neuen Verhandlung und Entscheidung an das Berufungsgericht zurückverweist?",186
"Welche Voraussetzungen müssen erfüllt sein, damit eine Betriebskostenabrechnung bezüglich der Heizkosten wirksam ist?",24
Welche Rolle spielt die Offenlegung der Rechenschritte in der Betriebskostenabrechnung für die Wirksamkeit der Abrechnung?,60
Welche Auswirkungen hat die Bereinigung der Gesamtkosten um nicht umlagefähige Kostenbestandteile auf die formelle Wirksamkeit der Betriebskostenabrechnung?,60
"Wer ist verpflichtet, die auf die Mieter verteilten Gesamtkosten in der Betriebskostenabrechnung anzugeben?",105
Welche Konsequenzen hat die Unwirksamkeit der Heizkostenabrechnung für die Betriebskostennachforderung?,60
Wie ist die Nachforderung von Betriebskosten im Falle einer unwirksamen Heizkostenabrechnung zu behandeln?,60
Welche Rechtsgrundlage gilt für die Bereinigung der Gesamtkosten um nicht umlagefähige Kostenbestandteile in der Betriebskostenabrechnung?,60
Welche Bedeutung hat die Mitteilung des Vorwegabzugs an den Mieter für die Wirksamkeit der Betriebskostenabrechnung?,60
"Wer ist verpflichtet, die durch den Kohleabbau verursachten Erschütterungen zu dulden?",146
Was gilt als wesentliche Beeinträchtigung der Grundstücksnutzung im Sinne des § 906 Abs. 2 Satz 1 BGB?,184
Wie kann eine wesentliche Beeinträchtigung der Grundstücksnutzung durch wirtschaftlich zumutbare Maßnahmen verhindert werden?,117
"Warum ist ein Anspruch aus § 823 Abs. 1 BGB ausgeschlossen, wenn der Kohleabbau auf der Grundlage einer behördlichen Genehmigung betrieben wird?",74
Welche Rolle spielt der Bezug zu dem beeinträchtigten Grundstück bei der Gewährung eines Ausgleichsanspruchs nach § 906 Abs. 2 Satz 2 BGB?,74
Wie kann die Ortsüblichkeit der Benutzung des emittierenden Grundstücks festgestellt werden?,197
Welche Rechtsfolgen hat die Verletzung eines nach § 823 BGB geschützten Rechtsguts im Verhältnis zwischen Grundstücksnachbarn?,103
Wie kann die widerrechtliche Handlung gemäß § 823 BGB im Verhältnis zwischen Grundstücksnachbarn beurteilt werden?,103
Welche Bedeutung hat die Duldungspflicht nach § 906 Abs. 2 Satz 1 BGB für die Frage der Rechtswidrigkeit einer Handlung nach § 823 Abs. 1 BGB?,74
"Welche Anforderungen müssen an die Beweislast gestellt werden, wenn der betriebsplanzulassung zugrunde liegende Sachverständigengutachten unrichtig ist?",81
"Welche Voraussetzungen müssen erfüllt sein, damit ein Pächter eine Minderung des Pachtzinses wegen eines Mangels des Pachtobjekts verlangen kann?",24
Unter welchen Umständen kann eine vertragliche Abbedingung des § 539 BGB a.F. wirksam sein?,74
"Wer ist verpflichtet, den Pachtzins zu zahlen, wenn der Verpächter den nach dem Vertrag geschuldeten Gebrauch ganz oder teilweise nicht mehr gewährt?",105
Welche Bedeutung hat die ungekürzte Weiterzahlung des Pachtzinses in Bezug auf die Anwendung des § 539 BGB a.F.?,74
Wie kann eine Klausel im Pachtvertrag die Anwendung des § 539 BGB a.F. verhindern?,74
Welche Rolle spielt die vertragliche Regelung in Ziffer 24 des Pachtvertrages für die Anwendung des § 539 BGB a.F.?,74
Welche Bedeutung hat die ungekürzte Weiterzahlung des Pachtzinses für das Vertrauen der Vertragsparteien?,83
Wie kann die Höhe der Minderung des Pachtzinses aufgrund einer Gebrauchsbeeinträchtigung ermittelt werden?,197
Unter welchen Bedingungen kann ein Vertrag nach § 138 BGB nichtig erklärt werden?,51
"Wer ist verpflichtet, die Kosten für die Beseitigung einer Mangelbeseitigung nach § 439 BGB zu tragen?",105
Welche Rolle spielt die Verjährung nach § 195 BGB bei der Geltendmachung von Ansprüchen?,103
