question,cluster
Welche Rechtsgrundlage gilt für die Überprüfung von Berufungsurteilen im Revisionsverfahren?,210
Welche Rolle spielt die mündliche Verhandlung im Berufungsverfahren für die Anwendung des Zivilprozessrechts?,46
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherungsmakler eine umfassende Beratungspflicht gegenüber seinem Kunden hat?",14
"Wer ist verpflichtet, den Kunden über die Risiken eines Vertragsabschlusses aufzuklären, und unter welchen Umständen?",93
Welche Rolle spielt die Vertragsgestaltung bei der Bestimmung der Pflichten eines Versicherungsmaklers?,14
Wie kann ein Versicherungsnehmer Schadensersatz wegen mangelnder Beratung durch seinen Makler geltend machen?,14
Welche Bedeutung hat die finanzielle Leistungsfähigkeit eines Kunden für die Beratungspflicht eines Versicherungsmaklers?,14
Welche Rechtsfolgen hat die Verletzung der Beratungspflicht eines Versicherungsmaklers?,14
"Welche Bedingungen müssen erfüllt sein, damit ein Versicherungsnehmer von seinem Makler Schadensersatz wegen mangelnder Beratung verlangen kann?",14
"Welche Voraussetzungen müssen erfüllt sein, damit ein Verrichtungsgehilfe für eine rechtswidrige und schuldhafte Verletzung haftbar gemacht werden kann?",16
Welche Rolle spielt die Haftpflichtversicherung bei der Haftung für einen Schaden?,14
"Wie ist das Tatbestandsmerkmal ""gemeinsame Betriebsstätte"" nach § 106 Abs. 3 3. Alternative SGB VII eng auszulegen?",91
Unter welchen Bedingungen kann eine Haftungsbefreiung nach § 106 Abs. 3 3. Alternative SGB VII eintreten?,91
"Wer ist verpflichtet, für einen Schaden einzustehen, wenn mehrere Parteien beteiligt sind?",10
"Welche Rechte hat ein Geschädigter, wenn er durch eine rechtswidrige und schuldhafte Verletzung einen Schaden erlitten hat?",15
"Wie ist der Begriff ""gemeinsame Betriebsstätte"" nach dem Urteil des Bundesgerichtshofs vom 17. Oktober 2000 auszulegen?",213
"Welche Bedeutung hat der Begriff ""bewußtes Miteinander im Arbeitsablauf"" im Zusammenhang mit § 106 Abs. 3 3. Alternative SGB VII?",91
"Welche Auswirkungen hat es, wenn die Tätigkeiten von beteiligten Unternehmen nicht aufeinander bezogen oder miteinander verknüpft sind, im Hinblick auf § 106 Abs. 3 3. Alternative SGB VII?",91
"Wie ist der Begriff ""Zusammentreffen der Risikosphären mehrerer Betriebe"" im Zusammenhang mit § 106 Abs. 3 3. Alternative SGB VII zu verstehen?",91
"Welche Voraussetzungen müssen erfüllt sein, damit die deutschen Gerichte international zuständig sind, wenn es um unerlaubte Handlungen geht, die in einem anderen Vertragsstaat begangen wurden?",215
Was gilt als unerlaubte Handlung im Sinne des Luganer Übereinkommens?,210
"Wer ist zuständig, wenn eine unerlaubte Handlung oder eine Handlung, die einer unerlaubten Handlung gleichgestellt ist, den Gegenstand des Verfahrens bildet?",10
"Wie ist der Ort zu bestimmen, an dem das schädigende Ereignis eingetreten ist, wenn es um eine unerlaubte Handlung geht?",45
Welche Rolle spielt die Möglichkeit einer Anspruchskonkurrenz bei der Zuständigkeit der Gerichte?,46
"Wie ist die Zuständigkeit der Gerichte zu bestimmen, wenn deliktische Ansprüche mit vertraglichen konkurrieren?",43
Welche Bedeutung hat die Einwilligung des Patienten für die Haftung des Arztes?,21
"Welche Voraussetzungen müssen erfüllt sein, damit ein Sachverständigengutachten zur Begründung eines Mieterhöhungsverlangens wirksam ist?",16
"Wer ist verpflichtet, ein Sachverständigengutachten zu erstellen, um ein Mieterhöhungsverlangen zu begründen?",10
"Wie muss ein Sachverständigengutachten im Detail beschaffen sein, um die Wirksamkeit eines Mieterhöhungsverlangens zu gewährleisten?",132
Welche Rolle spielt die Besichtigung der Wohnung durch den Sachverständigen bei der Erstellung eines Gutachtens zur Begründung eines Mieterhöhungsverlangens?,118
Warum kann eine unterbliebene Besichtigung der Wohnung durch den Sachverständigen nicht automatisch zur Unwirksamkeit des Mieterhöhungsverlangens führen?,118
Welche Bedeutung hat die Differenzierung im Modernisierungsgrad im Rahmen eines Sachverständigengutachtens zur Begründung eines Mieterhöhungsverlangens?,118
"Welche Rechte hat der Mieter, wenn er der Berechtigung eines Mieterhöhungsverlangens nachgehen möchte?",66
"Welche Pflichten hat der Vermieter, wenn er ein Mieterhöhungsverlangen stellt?",66
"Welche Rechtsfolgen treten ein, wenn ein Mieterhöhungsverlangen nicht ordnungsgemäß begründet wurde?",66
"Welche Bedingungen müssen erfüllt sein, damit ein Mieterhöhungsverlangen wirksam ist?",16
"Welche Voraussetzungen müssen für die Anwendung des Widerrufsrechts nach § 495 Abs. 1 BGB n.F. oder §§ 312, 355 BGB n.F. erfüllt sein?",9
"Wer ist nach § 1 HWiG berechtigt, einen Vertrag in einer Haustürsituation zu widerrufen?",179
Wie ist Art. 229 § 9 EGBGB im Verhältnis zu Art. 229 § 5 Satz 2 EGBGB einzuordnen?,18
"Welche Rechtsfolgen hat die Anwendung von Art. 229 § 9 EGBGB auf Haustürgeschäfte, die vor dem 1. August 2002 abgeschlossen wurden?",18
Wie ist der Vorrang von Art. 229 § 9 EGBGB gegenüber Art. 229 § 5 Satz 2 EGBGB zu begründen?,18
Welche Rolle spielt die Kausalität einer Haustürsituation für die Anwendbarkeit des § 1 Abs. 1 HWiG?,2
Wie ist der enge zeitliche Zusammenhang zwischen der mündlichen Verhandlung in einer Haustürsituation und der Vertragserklärung nach § 1 Abs. 1 HWiG zu interpretieren?,69
Welche Bedeutung hat die notarielle Beurkundung eines Vertrages für die Anwendbarkeit des Widerrufsrechts nach § 1 HWiG?,69
Welche Rechtsgrundlage gilt für die Berücksichtigung von Umsatzsteuer bei der Schadensersatzleistung für ein Fahrzeug?,111
Unter welchen Bedingungen ist die Umsatzsteuer bei der Schadensersatzleistung für ein Fahrzeug zu berücksichtigen?,111
"Wer ist verpflichtet, die tatsächlich angefallene Umsatzsteuer im Rahmen der Schadensersatzleistung zu ersetzen?",10
"Welche Rolle spielt die Art der Umsatzsteuer (Regelsteuer, Differenzsteuer, keine Umsatzsteuer) bei der Schadensersatzleistung für ein Fahrzeug?",111
"Wie ist der Wiederbeschaffungswert eines Fahrzeugs im Schadensfall zu berechnen, wenn das Sachverständigengutachten lediglich einen Brutto-Wiederbeschaffungswert ausweist?",111
"Welche Rechte hat der Geschädigte bei der Schadensersatzleistung für ein Fahrzeug, wenn er ein gleichwertiges Ersatzfahrzeug beschafft hat?",111
Unter welchen Voraussetzungen kann der Geschädigte den tatsächlich aufgewendeten Betrag für die Beschaffung eines gleichwertigen Ersatzfahrzeugs ersetzt verlangen?,111
Wie ist der Schadensersatz im Falle eines wirtschaftlichen Totalschadens eines Fahrzeugs zu berechnen?,111
Welche Rechtsfolgen hat die Neuregelung des § 249 Abs. 2 Satz 2 BGB für die Schadensersatzleistung im Falle einer Beschädigung von Sachen?,97
"Wie ist die Umsatzsteuer im Rahmen der Schadensersatzleistung für ein Fahrzeug zu behandeln, wenn der Geschädigte ein völlig gleichartiges und gleichwertiges Fahrzeug entweder differenzbesteuert oder von Privat ohne Umsatzsteuer erwirbt?",111
"Welche Voraussetzungen müssen erfüllt sein, damit die internationale Zuständigkeit deutscher Gerichte nach Art. 5 Nr. 3 LugÜ gegeben ist?",215
"Wer ist verpflichtet, die gebotene Aufklärung im Zusammenhang mit dem Verkauf von Aktien sicherzustellen?",10
Welche Rolle spielt der Prospekt im Hinblick auf die Aufklärung der Anleger bei einem hochspekulativen Geschäft?,196
Wie kann eine vorsätzliche sittenwidrige Schädigung im Zusammenhang mit dem Verkauf von Aktien vorliegen?,63
Welche Rechtsgrundlage gilt für die Haftung des Beklagten zu 2 im Zusammenhang mit der Oberaufsicht über die mit der Geschäftsführung betrauten Personen?,210
Welche Bedeutung hat die Rüge der örtlichen Zuständigkeit in der mündlichen Verhandlung vor dem Landgericht?,46
"Wie kann ein Geschäftsmodell als ""Schwindelunternehmen"" eingestuft werden, das auf Täuschung und Schädigung der Kunden angelegt ist?",107
"Welche Umstände können darauf hindeuten, dass das Geschäfts- und Vertriebsmodell der Gesellschaft auf eine sittenwidrige Schädigung und Täuschung der Anleger angelegt war?",107
Welche Formvorschriften müssen für die Vereinbarung von Wahlleistungen im Krankenhaus gem. § 22 Abs. 2 Satz 1 1. Halbsatz der BPflV eingehalten werden?,214
"Unter welchen Voraussetzungen kann ein Arzt keine Vergütung für Wahlleistungen verlangen, wenn die Wahlleistungsvereinbarung nichtig ist?",214
"Wer ist aktivlegitimiert, einen Rückforderungsanspruch geltend zu machen, wenn der Patient verstorben ist?",168
Wie kann der Kondiktionsausschluß des § 814 BGB im Zusammenhang mit der Rückforderung von Zahlungen für unwirksame Wahlleistungen geprüft werden?,28
"Wann kann eine Versicherung den Rückzahlungsanspruch auf die Unwirksamkeit einer Wahlleistungsvereinbarung stützen, ohne treuwidrig zu handeln?",14
Welche Rolle spielt die Kenntnis des Versicherungsnehmers oder des Versicherers bei der Anwendung des § 814 BGB?,14
"Wie kann eine Versicherung die Einstandspflicht für eine Arztrechnung prüfen, ohne die Wirksamkeit der Wahlleistungsvereinbarung zu übersehen?",14
Welche Bedeutung hat die Unterschrift eines Vertreters des Krankenhauses für die Wirksamkeit einer Wahlleistungsvereinbarung?,214
Welche Rechtsfolgen hat die Nichtigkeit einer Wahlleistungsvereinbarung für den Vergütungsanspruch des behandelnden Arztes?,214
"Wie kann eine Versicherung die Wirksamkeit einer Wahlleistungsvereinbarung überprüfen, um ihre Einstandspflicht zu klären?",14
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kabelnetzbetreiber die Signaldurchleitung durch das Netz eines anderen Betreibers verbieten kann?",142
"Wer ist verpflichtet, eine angemessene Entschädigung zu zahlen, wenn ein Kabelnetzbetreiber die Duldung der Signaldurchleitung durch sein Netz gewährt?",142
Wie kann ein Kabelnetzbetreiber die Durchleitung unerwünschter Signale durch sein Netz verhindern?,142
"Welche Rechtsgrundlage gilt für den Fall, dass ein Kabelnetzbetreiber das Netz eines anderen Betreibers gewerblich nutzt, ohne dessen Einverständnis?",142
"Wer hat das Recht, die gewerbliche Nutzung seines Kabelnetzes durch einen Dritten zu verbieten?",80
Welche Rolle spielt die Bandbreite des Kabelnetzes bei der Signaldurchleitung durch das Netz eines anderen Betreibers?,142
"Wie kann ein Kabelnetzbetreiber sicherstellen, dass nur autorisierte Signale durch sein Netz geleitet werden?",142
"Welche Rechtsfolgen hat es, wenn ein Kabelnetzbetreiber unerlaubt Signale durch das Netz eines anderen Betreibers leitet?",142
"Welche Voraussetzungen müssen erfüllt sein, damit ein Prospektmangel ursächlich für eine Anlageentscheidung ist?",196
Wer trägt die Verantwortung für die Richtigkeit der Angaben in einem Prospekt?,10
Welche Rolle spielt die quotale Haftung bei der Beurteilung eines Prospektfehlers?,46
Wie kann ein Gericht die Ursächlichkeit eines Prospektfehlers für eine Anlageentscheidung feststellen?,196
Welche Bedeutung hat die Substanziierung des Vortrags eines Klägers im Zusammenhang mit einem Prospektfehler?,49
"Welche Rechtsfolge tritt ein, wenn ein Prospektmangel ursächlich für eine Anlageentscheidung ist?",196
Welche Rolle spielt die Risikobereitschaft eines Anlegers bei der Beurteilung eines Prospektfehlers?,196
Welche Bedeutung hat die Vernehmung des Klägers im Rahmen der Beweisaufnahme für die Entscheidung über die Ursächlichkeit eines Prospektfehlers?,49
"Welche Bedingungen müssen erfüllt sein, damit eine Annullierung eines Flugs im Sinne der Verordnung vorliegt?",16
"Wer ist verpflichtet, Passagieren bei einer Annullierung bestimmte Rechte zu gewähren?",51
"Wie kann ein Luftfahrtunternehmen eine Annullierung vermeiden, wenn es einen technischen Mangel erkennt?",163
Warum kann eine Umbuchung nicht automatisch als Annullierung betrachtet werden?,176
Welche Rolle spielt die Absicht des Luftfahrtunternehmens bei der Feststellung einer Annullierung?,163
Welche Rechtsfolgen hat eine Annullierung im Vergleich zu einer Verspätung?,210
"Wer ist für die Entscheidung über eine Annullierung oder Verspätung zuständig, wenn die Tatsachenlage unklar ist?",82
"Wer ist verpflichtet, die Kosten für eine notwendige Aufklärung nach § 129 BGB zu tragen?",10
Welche Rolle spielt die Schriftform bei der Vereinbarung eines Vertrages nach § 126 BGB?,62
"Welche Rechtsfolge tritt ein, wenn eine Partei eine Vereinbarung nach § 134 BGB nicht einhält?",9
Welche Voraussetzungen müssen für eine Anfechtung nach § 142 BGB erfüllt sein?,9
Welche Rechtsgrundlage gilt für die Geltendmachung eines Schadensersatzanspruchs nach § 280 BGB?,210
"Welche Bedingungen müssen erfüllt sein, damit ein Kündigungsgrund nach § 626 BGB vorliegt?",55
Wie ist die Beweislast bei einem Anspruch nach § 812 BGB geregelt?,28
Warum kann eine Vereinbarung nach § 226 BGB nichtig sein?,130
Welche Art der Schadensabrechnung kann ein Geschädigter nach § 249 Abs. 2 Satz 1 BGB wählen?,97
Welche Kosten sind bei einer fiktiven Schadensabrechnung nach § 249 Abs. 2 Satz 1 BGB ersatzfähig?,97
Unter welchen Bedingungen ist eine Kombination von fiktiver und konkreter Schadensabrechnung nach § 249 Abs. 2 Satz 1 BGB unzulässig?,97
"Wer trägt die Kosten für eine Reparaturbestätigung, wenn der Geschädigte sein Fahrzeug in Eigenregie repariert?",10
"Welche Rechtsfolge tritt ein, wenn der Geschädigte durch die Wahl der fiktiven Schadensabrechnung dem Schädiger Umsatzsteuer erspart?",45
Welche Rolle spielt eine Reparaturbestätigung im Rahmen der Abrechnung eines zusätzlichen Nutzungsausfallschadens?,12
"Welche Rechte hat der Geschädigte, wenn er eine fiktive Schadensabrechnung gewählt hat, aber später einen Nachweis der ordnungsgemäßen Reparatur benötigt?",15
"Welche Pflichten hat der Geschädigte, wenn er sich für eine konkrete Schadensabrechnung entscheidet?",45
"Welche Rechtsfolge tritt ein, wenn eine Partei ohne wichtigen Grund von einem Vertrag nach § 314 BGB zurücktritt?",9
"Welche Rechtsgrundlage gilt für die Haftung eines Dritten, der in Ausführung eines Auftrags handelt?",210
"Welche Voraussetzungen müssen erfüllt sein, damit eine Partei von einem Vertrag nach § 323 BGB zurücktreten kann?",9
Welche Rechtsfolgen hat eine Verletzung des Allgemeinen Persönlichkeitsrechts nach § 823 Abs. 1 BGB?,28
"Welche Bedingungen müssen erfüllt sein, damit eine Partei in einem Zivilprozess die Kosten des Verfahrens erstattet bekommt?",0
"Wer ist verpflichtet, die Kosten für eine notwendige Rechtsberatung zu tragen, wenn der Mandant nicht Vertragspartner ist?",10
"Wie kann ein Mieter seine Mietzahlungen einstellen, wenn der Vermieter seine vertraglichen Pflichten verletzt?",66
Welche Rechtsgrundlage gilt für die Geltendmachung von Ansprüchen aus einer unerlaubten Handlung?,210
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kunde von einem Reiseveranstalter Schadensersatz wegen Nichterfüllung des Vertrages verlangen kann?",51
"Welche Rechte hat ein Erbe, wenn er die Erbschaft ausschlagen möchte?",15
"Welche Rechtsfolge tritt ein, wenn ein Arbeitnehmer ohne wichtigen Grund das Arbeitsverhältnis kündigt?",210
Welche Bedeutung hat die Schriftform bei der Vereinbarung von bestimmten Verträgen?,13
Welche Rechtsgrundlage gilt für die Beweislast bei der Geltendmachung von Ansprüchen aus einem Werkvertrag?,210
"Welche Voraussetzungen müssen erfüllt sein, damit ein Selbständiger weiterhin versicherungspflichtig ist, wenn er sein berufliches Tätigkeitsfeld wechselt?",83
"Wer ist verpflichtet, den Nachweis der Versicherungsfähigkeit zu erbringen, wenn diese in Frage gestellt wird?",105
"Wie lange muss ein Selbständiger seine neue Tätigkeit ausüben, um weiterhin versicherungspflichtig zu bleiben, wenn er sein berufliches Tätigkeitsfeld wechselt?",83
"Welche Rolle spielt die Ernsthaftigkeit der Bemühungen eines Selbständigen, nach einer Arbeitsunfähigkeit wieder in seinen Beruf zurückzukehren, bezüglich seiner Versicherungsfähigkeit?",83
Was gilt als regelmäßige Einkünfte für einen selbständigen Berufstätigen im Sinne einer Versicherungsfähigkeit?,83
